race_id,state_postal,state_name,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20241105DE8080,DE,Delaware,Called,2024-11-06T22:25:28.799000+00:00,528,533,99.06,99.0,498551,103922,Matt,Meyer,Dem,False,279543,56.07
20241105DE8080,DE,Delaware,Called,2024-11-06T22:25:28.799000+00:00,528,533,99.06,99.0,498551,10289,Mike,Ramone,GOP,False,219008,43.93
20241105IN15007,IN,Indiana,Called,2024-11-08T01:00:48.581000+00:00,4803,5113,93.94,93.95,2838261,66197,Mike,Braun,GOP,False,1541964,54.33
20241105IN15007,IN,Indiana,Called,2024-11-08T01:00:48.581000+00:00,4803,5113,93.94,93.95,2838261,162889,Jennifer,McCormick,Dem,False,1167736,41.14
20241105IN15007,IN,Indiana,Called,2024-11-08T01:00:48.581000+00:00,4803,5113,93.94,93.95,2838261,69533,Donald,Rainwater,Lib,False,128561,4.53
20241105MO26795,MO,Missouri,Called,2024-11-07T23:24:48.420000+00:00,3573,3573,100.0,99.0,2937825,130548,Mike,Kehoe,GOP,False,1738063,59.16
20241105MO26795,MO,Missouri,Called,2024-11-07T23:24:48.420000+00:00,3573,3573,100.0,99.0,2937825,131139,Crystal,Quade,Dem,False,1136999,38.7
20241105MO26795,MO,Missouri,Called,2024-11-07T23:24:48.420000+00:00,3573,3573,100.0,99.0,2937825,62422,Bill,Slantz,Lib,False,40627,1.38
20241105MO26795,MO,Missouri,Called,2024-11-07T23:24:48.420000+00:00,3573,3573,100.0,99.0,2937825,131746,Paul,Lehmann,Grn,False,22136,0.75
20241105MT27003,MT,Montana,Called,2024-11-07T23:42:26.887000+00:00,721,731,98.63,98.62,587117,65131,Greg,Gianforte,GOP,True,346562,59.03
20241105MT27003,MT,Montana,Called,2024-11-07T23:42:26.887000+00:00,721,731,98.63,98.62,587117,163469,Ryan,Busse,Dem,False,226075,38.51
20241105MT27003,MT,Montana,Called,2024-11-07T23:42:26.887000+00:00,721,731,98.63,98.62,587117,167872,Kaiser,Leib,Lib,False,14480,2.47
20241105NC35392,NC,North Carolina,Called,2024-11-07T22:03:41.004000+00:00,2658,2658,100.0,99.0,5543665,134769,Josh,Stein,Dem,False,3039945,54.84
20241105NC35392,NC,North Carolina,Called,2024-11-07T22:03:41.004000+00:00,2658,2658,100.0,99.0,5543665,136491,Mark,Robinson,GOP,False,2226430,40.16
20241105NC35392,NC,North Carolina,Called,2024-11-07T22:03:41.004000+00:00,2658,2658,100.0,99.0,5543665,166374,Mike,Ross,Lib,False,174485,3.15
20241105NC35392,NC,North Carolina,Called,2024-11-07T22:03:41.004000+00:00,2658,2658,100.0,99.0,5543665,167551,Vinny,Smith,CST,False,54076,0.98
20241105NC35392,NC,North Carolina,Called,2024-11-07T22:03:41.004000+00:00,2658,2658,100.0,99.0,5543665,166375,Wayne,Turner,Grn,False,48729,0.88
20241105ND35343,ND,North Dakota,Called,2024-11-07T18:11:38.375000+00:00,385,385,100.0,99.0,360667,66922,Kelly,Armstrong,GOP,False,246548,68.36
20241105ND35343,ND,North Dakota,Called,2024-11-07T18:11:38.375000+00:00,385,385,100.0,99.0,360667,134943,Merrill,Piepkorn,Dem,False,93820,26.01
20241105ND35343,ND,North Dakota,Called,2024-11-07T18:11:38.375000+00:00,385,385,100.0,99.0,360667,68733,Michael,Coachman,Ind,False,20299,5.63
20241105NH30005,NH,New Hampshire,Called,2024-11-07T22:50:42.704000+00:00,317,319,99.37,98.86,809934,61040,Kelly,Ayotte,GOP,False,434099,53.6
20241105NH30005,NH,New Hampshire,Called,2024-11-07T22:50:42.704000+00:00,317,319,99.37,98.86,809934,165213,Joyce,Craig,Dem,False,359002,44.32
20241105NH30005,NH,New Hampshire,Called,2024-11-07T22:50:42.704000+00:00,317,319,99.37,98.86,809934,168217,Stephen,Villee,Lib,False,16833,2.08
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,68830,Spencer,Cox,GOP,True,579576,55.65
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,164467,Brian,Smith King,Dem,False,312657,30.02
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,150998,Phil,Lyman 'Write-in',Una,False,97625,9.37
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,44473,J. Robert,Latham,Lib,False,28193,2.71
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,70420,Tommy,Williams,IAP,False,19318,1.85
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,167353,Tom,Tomeny,Una,False,3980,0.38
20241105UT45672,UT,Utah,Called,2024-11-08T00:47:40.013000+00:00,2137,3105,68.82,68.82,1041558,168583,Charlie,Tautuaa 'Write-in',Una,False,209,0.02
20241105VT46375,VT,Vermont,Called,2024-11-08T01:05:34.089000+00:00,283,283,100.0,98.97,362910,45443,Phil,Scott,GOP,True,266434,73.42
20241105VT46375,VT,Vermont,Called,2024-11-08T01:05:34.089000+00:00,283,283,100.0,98.97,362910,164617,Esther,Charlestin,Dem,False,79220,21.83
20241105VT46375,VT,Vermont,Called,2024-11-08T01:05:34.089000+00:00,283,283,100.0,98.97,362910,69498,Kevin,Hoyt,Ind,False,9362,2.58
20241105VT46375,VT,Vermont,Called,2024-11-08T01:05:34.089000+00:00,283,283,100.0,98.97,362910,167782,June,Goodband,PJP,False,4511,1.24
20241105VT46375,VT,Vermont,Called,2024-11-08T01:05:34.089000+00:00,283,283,100.0,98.97,362910,167786,Eli,Mutino,Ind,False,2414,0.67
20241105WA48022,WA,Washington,Called,2024-11-08T02:12:20.215000+00:00,5183,6000,86.38,86.39,3189903,149729,Bob,Ferguson,Dem,False,1791276,56.15
20241105WA48022,WA,Washington,Called,2024-11-08T02:12:20.215000+00:00,5183,6000,86.38,86.39,3189903,50215,Dave,Reichert,GOP,False,1398627,43.85
20241105WV49136,WV,West Virginia,Called,2024-11-07T17:01:14.682000+00:00,1496,1657,90.28,97.13,731067,66287,Patrick,Morrisey,GOP,False,454021,62.1
20241105WV49136,WV,West Virginia,Called,2024-11-07T17:01:14.682000+00:00,1496,1657,90.28,97.13,731067,162001,Steve,Williams,Dem,False,230238,31.49
20241105WV49136,WV,West Virginia,Called,2024-11-07T17:01:14.682000+00:00,1496,1657,90.28,97.13,731067,69619,Erika,Kolenich,Lib,False,20967,2.87
20241105WV49136,WV,West Virginia,Called,2024-11-07T17:01:14.682000+00:00,1496,1657,90.28,97.13,731067,155104,Marshall,Wilson,CST,False,16384,2.24
20241105WV49136,WV,West Virginia,Called,2024-11-07T17:01:14.682000+00:00,1496,1657,90.28,97.13,731067,166876,Chase,Linko-Looper,Mnt,False,9457,1.29
