race_id,state_postal,state_name,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20161108DE8080,DE,Delaware,Unknown,2022-10-26T22:06:06.910000+00:00,429,429,100,100,0,10615,John,Carney,Dem,False,248404,58.34
20161108DE8080,DE,Delaware,Unknown,2022-10-26T22:06:06.910000+00:00,429,429,100,100,0,10564,Colin,Bonini,GOP,False,166852,39.19
20161108DE8080,DE,Delaware,Unknown,2022-10-26T22:06:06.910000+00:00,429,429,100,100,0,10617,Andrew,Groff,Grn,False,5951,1.4
20161108DE8080,DE,Delaware,Unknown,2022-10-26T22:06:06.910000+00:00,429,429,100,100,0,10616,Sean,Goward,Lib,False,4577,1.07
20161108IN15007,IN,Indiana,Unknown,2022-10-26T22:11:48.110000+00:00,5375,5375,100,100,0,21570,Eric,Holcomb,GOP,False,1397396,51.38
20161108IN15007,IN,Indiana,Unknown,2022-10-26T22:11:48.110000+00:00,5375,5375,100,100,0,21312,John,Gregg,Dem,False,1235503,45.42
20161108IN15007,IN,Indiana,Unknown,2022-10-26T22:11:48.110000+00:00,5375,5375,100,100,0,21528,Rex,Bell,Lib,False,87025,3.2
20161108MO26795,MO,Missouri,Unknown,2022-10-26T22:24:30.080000+00:00,3242,3242,100,100,0,8902,Eric,Greitens,GOP,False,1433397,51.14
20161108MO26795,MO,Missouri,Unknown,2022-10-26T22:24:30.080000+00:00,3242,3242,100,100,0,8898,Chris,Koster,Dem,False,1277360,45.57
20161108MO26795,MO,Missouri,Unknown,2022-10-26T22:24:30.080000+00:00,3242,3242,100,100,0,8905,Cisse,Spragins,Lib,False,41154,1.47
20161108MO26795,MO,Missouri,Unknown,2022-10-26T22:24:30.080000+00:00,3242,3242,100,100,0,9239,Lester,Turilli,Ind,False,30019,1.07
20161108MO26795,MO,Missouri,Unknown,2022-10-26T22:24:30.080000+00:00,3242,3242,100,100,0,9236,Don,Fitz,Grn,False,21088,0.75
20161108MT27003,MT,Montana,Unknown,2022-10-26T22:27:22.093000+00:00,686,686,100,100,0,33341,Steve,Bullock,Dem,True,255933,50.25
