race_id,state_postal,county_name,county_fips,county_id,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,registered_voters,last_updated,candidate_id,first_name,last_name,party,vote_count,vote_pct
20141104AK2010,AK,NA,NA,NA,441,441,100,100,279065,0,2022-10-27T15:26:48.580000+00:00,6399,Bill,Walker,NPA,134658,48.25
20141104AK2010,AK,NA,NA,NA,441,441,100,100,279065,0,2022-10-27T15:26:48.580000+00:00,6023,Sean,Parnell,GOP,128435,46.02
20141104AK2010,AK,NA,NA,NA,441,441,100,100,279065,0,2022-10-27T15:26:48.580000+00:00,6382,Carolyn,Clift,Lib,8985,3.22
20141104AK2010,AK,NA,NA,NA,441,441,100,100,279065,0,2022-10-27T15:26:48.580000+00:00,6400,J.R.,Myers,CST,6987,2.5
20141104AK2010,AK,NA,02000,NA,441,441,100,0,279065,0,2022-10-27T15:26:48.813000+00:00,6399,Bill,Walker,NPA,134658,48.25
20141104AK2010,AK,NA,02000,NA,441,441,100,0,279065,0,2022-10-27T15:26:48.813000+00:00,6023,Sean,Parnell,GOP,128435,46.02
20141104AK2010,AK,NA,02000,NA,441,441,100,0,279065,0,2022-10-27T15:26:48.813000+00:00,6382,Carolyn,Clift,Lib,8985,3.22
20141104AK2010,AK,NA,02000,NA,441,441,100,0,279065,0,2022-10-27T15:26:48.813000+00:00,6400,J.R.,Myers,CST,6987,2.5
20141104AL1019,AL,NA,NA,NA,2469,2469,100,100,1178018,0,2022-10-27T15:26:49.650000+00:00,4433,Robert,Bentley,GOP,750231,63.69
20141104AL1019,AL,NA,NA,NA,2469,2469,100,100,1178018,0,2022-10-27T15:26:49.650000+00:00,4691,Parker,Griffith,Dem,427787,36.31
20141104AL1019,AL,NA,01001,NA,20,20,100,0,13095,0,2022-10-27T15:26:49.733000+00:00,4433,Robert,Bentley,GOP,9449,72.16
20141104AL1019,AL,NA,01001,NA,20,20,100,0,13095,0,2022-10-27T15:26:49.733000+00:00,4691,Parker,Griffith,Dem,3646,27.84
20141104AL1019,AL,NA,01003,NA,48,48,100,0,46235,0,2022-10-27T15:26:49.830000+00:00,4433,Robert,Bentley,GOP,37783,81.72
20141104AL1019,AL,NA,01003,NA,48,48,100,0,46235,0,2022-10-27T15:26:49.830000+00:00,4691,Parker,Griffith,Dem,8452,18.28
20141104AL1019,AL,NA,01005,NA,18,18,100,0,6771,0,2022-10-27T15:26:49.937000+00:00,4691,Parker,Griffith,Dem,3657,54.01
20141104AL1019,AL,NA,01005,NA,18,18,100,0,6771,0,2022-10-27T15:26:49.937000+00:00,4433,Robert,Bentley,GOP,3114,45.99
20141104AL1019,AL,NA,01007,NA,10,10,100,0,4893,0,2022-10-27T15:26:50.023000+00:00,4433,Robert,Bentley,GOP,3525,72.04
20141104AL1019,AL,NA,01007,NA,10,10,100,0,4893,0,2022-10-27T15:26:50.023000+00:00,4691,Parker,Griffith,Dem,1368,27.96
20141104AL1019,AL,NA,01009,NA,26,26,100,0,14260,0,2022-10-27T15:26:50.117000+00:00,4433,Robert,Bentley,GOP,12081,84.72
20141104AL1019,AL,NA,01009,NA,26,26,100,0,14260,0,2022-10-27T15:26:50.117000+00:00,4691,Parker,Griffith,Dem,2179,15.28
20141104AL1019,AL,NA,01011,NA,17,17,100,0,3191,0,2022-10-27T15:26:50.270000+00:00,4691,Parker,Griffith,Dem,2444,76.59
20141104AL1019,AL,NA,01011,NA,17,17,100,0,3191,0,2022-10-27T15:26:50.270000+00:00,4433,Robert,Bentley,GOP,747,23.41
20141104AL1019,AL,NA,01013,NA,24,24,100,0,5905,0,2022-10-27T15:26:50.357000+00:00,4433,Robert,Bentley,GOP,3155,53.43
20141104AL1019,AL,NA,01013,NA,24,24,100,0,5905,0,2022-10-27T15:26:50.357000+00:00,4691,Parker,Griffith,Dem,2750,46.57
20141104AL1019,AL,NA,01015,NA,47,47,100,0,26797,0,2022-10-27T15:26:50.447000+00:00,4433,Robert,Bentley,GOP,17702,66.06
20141104AL1019,AL,NA,01015,NA,47,47,100,0,26797,0,2022-10-27T15:26:50.447000+00:00,4691,Parker,Griffith,Dem,9095,33.94
20141104AL1019,AL,NA,01017,NA,23,23,100,0,8245,0,2022-10-27T15:26:50.533000+00:00,4433,Robert,Bentley,GOP,4605,55.85
20141104AL1019,AL,NA,01017,NA,23,23,100,0,8245,0,2022-10-27T15:26:50.533000+00:00,4691,Parker,Griffith,Dem,3640,44.15
20141104AL1019,AL,NA,01019,NA,25,25,100,0,6879,0,2022-10-27T15:26:50.627000+00:00,4433,Robert,Bentley,GOP,5010,72.83
20141104AL1019,AL,NA,01019,NA,25,25,100,0,6879,0,2022-10-27T15:26:50.627000+00:00,4691,Parker,Griffith,Dem,1869,27.17
20141104AL1019,AL,NA,01021,NA,20,20,100,0,11460,0,2022-10-27T15:26:50.710000+00:00,4433,Robert,Bentley,GOP,9036,78.85
20141104AL1019,AL,NA,01021,NA,20,20,100,0,11460,0,2022-10-27T15:26:50.710000+00:00,4691,Parker,Griffith,Dem,2424,21.15
20141104AL1019,AL,NA,01023,NA,34,34,100,0,4330,0,2022-10-27T15:26:50.793000+00:00,4433,Robert,Bentley,GOP,2381,54.99
20141104AL1019,AL,NA,01023,NA,34,34,100,0,4330,0,2022-10-27T15:26:50.793000+00:00,4691,Parker,Griffith,Dem,1949,45.01
20141104AL1019,AL,NA,01025,NA,31,31,100,0,8530,0,2022-10-27T15:26:50.880000+00:00,4433,Robert,Bentley,GOP,5000,58.62
20141104AL1019,AL,NA,01025,NA,31,31,100,0,8530,0,2022-10-27T15:26:50.880000+00:00,4691,Parker,Griffith,Dem,3530,41.38
20141104AL1019,AL,NA,01027,NA,17,17,100,0,4437,0,2022-10-27T15:26:50.963000+00:00,4433,Robert,Bentley,GOP,3214,72.44
20141104AL1019,AL,NA,01027,NA,17,17,100,0,4437,0,2022-10-27T15:26:50.963000+00:00,4691,Parker,Griffith,Dem,1223,27.56
20141104AL1019,AL,NA,01029,NA,16,16,100,0,3846,0,2022-10-27T15:26:51.050000+00:00,4433,Robert,Bentley,GOP,3129,81.36
20141104AL1019,AL,NA,01029,NA,16,16,100,0,3846,0,2022-10-27T15:26:51.050000+00:00,4691,Parker,Griffith,Dem,717,18.64
20141104AL1019,AL,NA,01031,NA,31,31,100,0,10960,0,2022-10-27T15:26:51.170000+00:00,4433,Robert,Bentley,GOP,8555,78.06
20141104AL1019,AL,NA,01031,NA,31,31,100,0,10960,0,2022-10-27T15:26:51.170000+00:00,4691,Parker,Griffith,Dem,2405,21.94
20141104AL1019,AL,NA,01033,NA,37,37,100,0,15670,0,2022-10-27T15:26:51.253000+00:00,4433,Robert,Bentley,GOP,9551,60.95
20141104AL1019,AL,NA,01033,NA,37,37,100,0,15670,0,2022-10-27T15:26:51.253000+00:00,4691,Parker,Griffith,Dem,6119,39.05
20141104AL1019,AL,NA,01035,NA,29,29,100,0,4717,0,2022-10-27T15:26:51.340000+00:00,4433,Robert,Bentley,GOP,2373,50.31
20141104AL1019,AL,NA,01035,NA,29,29,100,0,4717,0,2022-10-27T15:26:51.340000+00:00,4691,Parker,Griffith,Dem,2344,49.69
20141104AL1019,AL,NA,01037,NA,14,14,100,0,3839,0,2022-10-27T15:26:51.427000+00:00,4433,Robert,Bentley,GOP,2260,58.87
20141104AL1019,AL,NA,01037,NA,14,14,100,0,3839,0,2022-10-27T15:26:51.427000+00:00,4691,Parker,Griffith,Dem,1579,41.13
20141104AL1019,AL,NA,01039,NA,27,27,100,0,7932,0,2022-10-27T15:26:51.513000+00:00,4433,Robert,Bentley,GOP,6155,77.6
20141104AL1019,AL,NA,01039,NA,27,27,100,0,7932,0,2022-10-27T15:26:51.513000+00:00,4691,Parker,Griffith,Dem,1777,22.4
20141104AL1019,AL,NA,01041,NA,20,20,100,0,4723,0,2022-10-27T15:26:51.603000+00:00,4433,Robert,Bentley,GOP,2956,62.59
20141104AL1019,AL,NA,01041,NA,20,20,100,0,4723,0,2022-10-27T15:26:51.603000+00:00,4691,Parker,Griffith,Dem,1767,37.41
20141104AL1019,AL,NA,01043,NA,51,51,100,0,20304,0,2022-10-27T15:26:51.660000+00:00,4433,Robert,Bentley,GOP,16606,81.79
20141104AL1019,AL,NA,01043,NA,51,51,100,0,20304,0,2022-10-27T15:26:51.660000+00:00,4691,Parker,Griffith,Dem,3698,18.21
20141104AL1019,AL,NA,01045,NA,21,21,100,0,10965,0,2022-10-27T15:26:51.747000+00:00,4433,Robert,Bentley,GOP,8171,74.52
20141104AL1019,AL,NA,01045,NA,21,21,100,0,10965,0,2022-10-27T15:26:51.747000+00:00,4691,Parker,Griffith,Dem,2794,25.48
20141104AL1019,AL,NA,01047,NA,31,31,100,0,12572,0,2022-10-27T15:26:51.827000+00:00,4691,Parker,Griffith,Dem,8456,67.26
20141104AL1019,AL,NA,01047,NA,31,31,100,0,12572,0,2022-10-27T15:26:51.827000+00:00,4433,Robert,Bentley,GOP,4116,32.74
20141104AL1019,AL,NA,01049,NA,53,53,100,0,16275,0,2022-10-27T15:26:51.913000+00:00,4433,Robert,Bentley,GOP,12593,77.38
20141104AL1019,AL,NA,01049,NA,53,53,100,0,16275,0,2022-10-27T15:26:51.913000+00:00,4691,Parker,Griffith,Dem,3682,22.62
20141104AL1019,AL,NA,01051,NA,30,30,100,0,20776,0,2022-10-27T15:26:51.990000+00:00,4433,Robert,Bentley,GOP,15215,73.23
20141104AL1019,AL,NA,01051,NA,30,30,100,0,20776,0,2022-10-27T15:26:51.990000+00:00,4691,Parker,Griffith,Dem,5561,26.77
20141104AL1019,AL,NA,01053,NA,31,31,100,0,9045,0,2022-10-27T15:26:52.100000+00:00,4433,Robert,Bentley,GOP,6013,66.48
20141104AL1019,AL,NA,01053,NA,31,31,100,0,9045,0,2022-10-27T15:26:52.100000+00:00,4691,Parker,Griffith,Dem,3032,33.52
20141104AL1019,AL,NA,01055,NA,35,35,100,0,26448,0,2022-10-27T15:26:52.177000+00:00,4433,Robert,Bentley,GOP,17539,66.32
20141104AL1019,AL,NA,01055,NA,35,35,100,0,26448,0,2022-10-27T15:26:52.177000+00:00,4691,Parker,Griffith,Dem,8909,33.68
20141104AL1019,AL,NA,01057,NA,29,29,100,0,6815,0,2022-10-27T15:26:52.260000+00:00,4433,Robert,Bentley,GOP,4849,71.15
