race_id,state_postal,county_name,county_fips,county_id,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,registered_voters,last_updated,candidate_id,first_name,last_name,party,vote_count,vote_pct
20221108AK2933,AK,NA,NA,2,402,402,100,100,253854,597935,2022-12-01T00:41:57.698000+00:00,7489,Lisa,Murkowski,GOP,136330,53.7
20221108AK2933,AK,NA,NA,2,402,402,100,100,253854,597935,2022-12-01T00:41:57.698000+00:00,7490,Kelly,Tshibaka,GOP,117524,46.3
20221108AK2933,AK,NA,NA,2,402,402,100,100,253854,597935,2022-12-01T00:41:57.698000+00:00,7488,Patricia,Chesbro,Dem,0,0
20221108AK2933,AK,NA,NA,2,402,402,100,100,253854,597935,2022-12-01T00:41:57.698000+00:00,7491,,Total Write-Ins,Oth,0,0
20221108AK2933,AK,NA,NA,2,402,402,100,100,253854,597935,2022-12-01T00:41:57.698000+00:00,7487,Buzz,Kelley,GOP,0,0
20221108AK2933,AK,NA,02000,2000,402,402,100,100,253854,600738,2022-12-01T00:41:57.698000+00:00,7489,Lisa,Murkowski,GOP,136330,53.7
20221108AK2933,AK,NA,02000,2000,402,402,100,100,253854,600738,2022-12-01T00:41:57.698000+00:00,7490,Kelly,Tshibaka,GOP,117524,46.3
20221108AK2933,AK,NA,02000,2000,402,402,100,100,253854,600738,2022-12-01T00:41:57.698000+00:00,7488,Patricia,Chesbro,Dem,0,0
20221108AK2933,AK,NA,02000,2000,402,402,100,100,253854,600738,2022-12-01T00:41:57.698000+00:00,7491,,Total Write-Ins,Oth,0,0
20221108AK2933,AK,NA,02000,2000,402,402,100,100,253854,600738,2022-12-01T00:41:57.698000+00:00,7487,Buzz,Kelley,GOP,0,0
20221108AL1683,AL,NA,NA,1,1929,1929,100,100,1411779,2625000,2022-11-28T19:47:45.517000+00:00,6052,Katie,Britt,GOP,942154,66.74
20221108AL1683,AL,NA,NA,1,1929,1929,100,100,1411779,2625000,2022-11-28T19:47:45.517000+00:00,6047,Will,Boyd,Dem,436746,30.94
20221108AL1683,AL,NA,NA,1,1929,1929,100,100,1411779,2625000,2022-11-28T19:47:45.517000+00:00,6320,John,Sophocleus,Lib,32879,2.33
20221108AL1683,AL,NA,01001,1001,19,19,100,100,17705,43294,2022-11-28T19:47:14.907000+00:00,6052,Katie,Britt,GOP,13359,75.45
20221108AL1683,AL,NA,01001,1001,19,19,100,100,17705,43294,2022-11-28T19:47:14.907000+00:00,6047,Will,Boyd,Dem,3814,21.54
20221108AL1683,AL,NA,01001,1001,19,19,100,100,17705,43294,2022-11-28T19:47:14.907000+00:00,6320,John,Sophocleus,Lib,532,3
20221108AL1683,AL,NA,01003,1003,52,52,100,100,73071,187839,2022-11-28T19:47:15.217000+00:00,6052,Katie,Britt,GOP,59501,81.43
20221108AL1683,AL,NA,01003,1003,52,52,100,100,73071,187839,2022-11-28T19:47:15.217000+00:00,6047,Will,Boyd,Dem,11478,15.71
20221108AL1683,AL,NA,01003,1003,52,52,100,100,73071,187839,2022-11-28T19:47:15.217000+00:00,6320,John,Sophocleus,Lib,2092,2.86
20221108AL1683,AL,NA,01005,1005,16,16,100,100,6541,17216,2022-11-28T19:47:15.629000+00:00,6052,Katie,Britt,GOP,3861,59.03
20221108AL1683,AL,NA,01005,1005,16,16,100,100,6541,17216,2022-11-28T19:47:15.629000+00:00,6047,Will,Boyd,Dem,2620,40.06
20221108AL1683,AL,NA,01005,1005,16,16,100,100,6541,17216,2022-11-28T19:47:15.629000+00:00,6320,John,Sophocleus,Lib,60,0.92
20221108AL1683,AL,NA,01007,1007,8,8,100,100,5853,14683,2022-11-28T19:47:16.068000+00:00,6052,Katie,Britt,GOP,4694,80.2
20221108AL1683,AL,NA,01007,1007,8,8,100,100,5853,14683,2022-11-28T19:47:16.068000+00:00,6047,Will,Boyd,Dem,971,16.59
20221108AL1683,AL,NA,01007,1007,8,8,100,100,5853,14683,2022-11-28T19:47:16.068000+00:00,6320,John,Sophocleus,Lib,188,3.21
20221108AL1683,AL,NA,01009,1009,24,24,100,100,16553,41674,2022-11-28T19:47:16.490000+00:00,6052,Katie,Britt,GOP,14904,90.04
20221108AL1683,AL,NA,01009,1009,24,24,100,100,16553,41674,2022-11-28T19:47:16.490000+00:00,6047,Will,Boyd,Dem,1130,6.83
20221108AL1683,AL,NA,01009,1009,24,24,100,100,16553,41674,2022-11-28T19:47:16.490000+00:00,6320,John,Sophocleus,Lib,519,3.14
20221108AL1683,AL,NA,01011,1011,8,8,100,100,2643,7151,2022-11-28T19:47:16.987000+00:00,6047,Will,Boyd,Dem,1827,69.13
20221108AL1683,AL,NA,01011,1011,8,8,100,100,2643,7151,2022-11-28T19:47:16.987000+00:00,6052,Katie,Britt,GOP,785,29.7
20221108AL1683,AL,NA,01011,1011,8,8,100,100,2643,7151,2022-11-28T19:47:16.987000+00:00,6320,John,Sophocleus,Lib,31,1.17
20221108AL1683,AL,NA,01013,1013,21,21,100,100,5908,14282,2022-11-28T19:47:17.486000+00:00,6052,Katie,Britt,GOP,3789,64.13
20221108AL1683,AL,NA,01013,1013,21,21,100,100,5908,14282,2022-11-28T19:47:17.486000+00:00,6047,Will,Boyd,Dem,2039,34.51
