race_id,state_postal,state_name,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20221108AK2010,AK,Alaska,Called,2022-12-01T00:51:23.226000+00:00,402,402,100,100,263752,7191,Mike,Dunleavy,GOP,True,132632,50.29
20221108AK2010,AK,Alaska,Called,2022-12-01T00:51:23.226000+00:00,402,402,100,100,263752,7190,Les,Gara,Dem,False,63851,24.21
20221108AK2010,AK,Alaska,Called,2022-12-01T00:51:23.226000+00:00,402,402,100,100,263752,7392,Bill,Walker,NP,False,54668,20.73
20221108AK2010,AK,Alaska,Called,2022-12-01T00:51:23.226000+00:00,402,402,100,100,263752,7196,Charlie,Pierce,GOP,False,11817,4.48
20221108AL1019,AL,Alabama,Called,2022-11-28T19:46:48.625000+00:00,1929,1929,100,100,1405851,5402,Kay,Ivey,GOP,True,946932,67.36
20221108AL1019,AL,Alabama,Called,2022-11-28T19:46:48.625000+00:00,1929,1929,100,100,1405851,6032,Yolanda,Flowers,Dem,False,412961,29.37
20221108AL1019,AL,Alabama,Called,2022-11-28T19:46:48.625000+00:00,1929,1929,100,100,1405851,6263,James,Blake,Lib,False,45958,3.27
20221108AR5626,AR,Arkansas,Called,2022-11-30T23:29:36.313000+00:00,2554,2573,99.26,100,907033,13962,Sarah,Huckabee Sanders,GOP,False,571101,62.96
20221108AR5626,AR,Arkansas,Called,2022-11-30T23:29:36.313000+00:00,2554,2573,99.26,100,907033,13959,Chris,Jones,Dem,False,319242,35.2
20221108AR5626,AR,Arkansas,Called,2022-11-30T23:29:36.313000+00:00,2554,2573,99.26,100,907033,14274,Ricky,Harrington,Lib,False,16690,1.84
20221108AZ3014,AZ,Arizona,Called,2022-12-05T18:31:16.651000+00:00,1715,1732,99.02,100,2558665,10564,Katie,Hobbs,Dem,False,1287891,50.33
20221108AZ3014,AZ,Arizona,Called,2022-12-05T18:31:16.651000+00:00,1715,1732,99.02,100,2558665,10567,Kari,Lake,GOP,False,1270774,49.67
20221108CA6123,CA,California,Called,2022-12-20T16:24:50.232000+00:00,25358,25614,99,100,10933018,21165,Gavin,Newsom,Dem,True,6470104,59.18
20221108CA6123,CA,California,Called,2022-12-20T16:24:50.232000+00:00,25358,25614,99,100,10933018,22749,Brian,Dahle,GOP,False,4462914,40.82
20221108CO6619,CO,Colorado,Called,2022-12-13T16:13:49.390000+00:00,3234,3267,98.99,100,2508770,13042,Jared,Polis,Dem,True,1468481,58.53
20221108CO6619,CO,Colorado,Called,2022-12-13T16:13:49.390000+00:00,3234,3267,98.99,100,2508770,13899,Heidi,Ganahl,GOP,False,983040,39.18
20221108CO6619,CO,Colorado,Called,2022-12-13T16:13:49.390000+00:00,3234,3267,98.99,100,2508770,14094,Kevin,Ruskusky,Lib,False,28939,1.15
20221108CO6619,CO,Colorado,Called,2022-12-13T16:13:49.390000+00:00,3234,3267,98.99,100,2508770,14093,Danielle,Neuschwanger,AmC,False,21623,0.86
20221108CO6619,CO,Colorado,Called,2022-12-13T16:13:49.390000+00:00,3234,3267,98.99,100,2508770,14092,Paul,Fiorino,Uty,False,6687,0.27
20221108CT7019,CT,Connecticut,Called,2022-11-29T22:12:25.440000+00:00,744,744,100,100,1268091,20992,Ned,Lamont,Dem,True,709482,55.95
20221108CT7019,CT,Connecticut,Called,2022-11-29T22:12:25.440000+00:00,744,744,100,100,1268091,22533,Robert,Stefanowski,GOP,False,546209,43.07
20221108CT7019,CT,Connecticut,Called,2022-11-29T22:12:25.440000+00:00,744,744,100,100,1268091,22769,Robert,Hotaling,IP,False,12400,0.98
20221108FL10045,FL,Florida,Called,2022-11-21T17:52:36.075000+00:00,5610,5667,98.99,100,7771511,21689,Ron,DeSantis,GOP,True,4614307,59.37
20221108FL10045,FL,Florida,Called,2022-11-21T17:52:36.075000+00:00,5610,5667,98.99,100,7771511,23171,Charlie,Crist,Dem,False,3106328,39.97
20221108FL10045,FL,Florida,Called,2022-11-21T17:52:36.075000+00:00,5610,5667,98.99,100,7771511,23719,Carmen,Gimenez,NPA,False,31577,0.41
20221108FL10045,FL,Florida,Called,2022-11-21T17:52:36.075000+00:00,5610,5667,98.99,100,7771511,23727,Hector,Roos,Lib,False,19299,0.25
20221108GA12029,GA,Georgia,Called,2022-11-21T23:00:16.342000+00:00,2707,2707,100,100,3953408,21134,Brian,Kemp,GOP,True,2111572,53.41
20221108GA12029,GA,Georgia,Called,2022-11-21T23:00:16.342000+00:00,2707,2707,100,100,3953408,22555,Stacey,Abrams,Dem,False,1813673,45.88
20221108GA12029,GA,Georgia,Called,2022-11-21T23:00:16.342000+00:00,2707,2707,100,100,3953408,23070,Shane,Hazel,Lib,False,28163,0.71
20221108HI12480,HI,Hawaii,Called,2023-01-10T19:29:47.701000+00:00,0,248,0,100,413262,20045,Josh,Green,Dem,False,261025,63.16
20221108HI12480,HI,Hawaii,Called,2023-01-10T19:29:47.701000+00:00,0,248,0,100,413262,20006,Duke,Aiona,GOP,False,152237,36.84
20221108IA17076,IA,Iowa,Called,2022-12-16T19:35:28.285000+00:00,1653,1653,100,100,1221146,22855,Kim,Reynolds,GOP,True,709198,58.08
20221108IA17076,IA,Iowa,Called,2022-12-16T19:35:28.285000+00:00,1653,1653,100,100,1221146,23714,Deidre,DeJear,Dem,False,482950,39.55
