race_id,state_postal,state_name,office_id,seat_name,seat_num,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20221108AK2015,AK,Alaska,H,District 1,1,Called,2022-12-01T00:42:37.994000+00:00,402,402,100,100,249734,7499,Mary,Peltola,Dem,True,137263,54.96
20221108AK2015,AK,Alaska,H,District 1,1,Called,2022-12-01T00:42:37.994000+00:00,402,402,100,100,249734,7502,Sarah,Palin,GOP,False,112471,45.04
20221108AK2015,AK,Alaska,H,District 1,1,Called,2022-12-01T00:42:37.994000+00:00,402,402,100,100,249734,7500,Nick,Begich,GOP,False,0,0
20221108AK2015,AK,Alaska,H,District 1,1,Called,2022-12-01T00:42:37.994000+00:00,402,402,100,100,249734,7503,Chris,Bye,Lib,False,0,0
20221108AL1005,AL,Alabama,H,District 1,1,Called,2022-11-28T19:46:10.874000+00:00,193,193,100,100,166961,5819,Jerry,Carl,GOP,True,140592,84.21
20221108AL1005,AL,Alabama,H,District 1,1,Called,2022-11-28T19:46:10.874000+00:00,193,193,100,100,166961,6255,Alexander,Remrey,Lib,False,26369,15.79
20221108AL1011,AL,Alabama,H,District 4,4,Called,2022-11-28T19:46:17.832000+00:00,408,408,100,100,195652,4357,Robert,Aderholt,GOP,True,164655,84.16
20221108AL1011,AL,Alabama,H,District 4,4,Called,2022-11-28T19:46:17.832000+00:00,408,408,100,100,195652,6063,Rick,Neighbors,Dem,False,26694,13.64
20221108AL1011,AL,Alabama,H,District 4,4,Called,2022-11-28T19:46:17.832000+00:00,408,408,100,100,195652,6259,Johnny,Cochran,Lib,False,4303,2.2
20221108AL1374,AL,Alabama,H,District 2,2,Called,2022-11-28T19:46:56.138000+00:00,356,356,100,100,198870,5826,Barry,Moore,GOP,True,137460,69.12
20221108AL1374,AL,Alabama,H,District 2,2,Called,2022-11-28T19:46:56.138000+00:00,356,356,100,100,198870,6058,Phyllis,Harvey-Hall,Dem,False,58014,29.17
20221108AL1374,AL,Alabama,H,District 2,2,Called,2022-11-28T19:46:56.138000+00:00,356,356,100,100,198870,6256,Jonathan,Realz,Lib,False,3396,1.71
20221108AL1375,AL,Alabama,H,District 3,3,Called,2022-11-28T19:47:02.689000+00:00,282,282,100,100,190326,4356,Mike,Rogers,GOP,True,135602,71.25
20221108AL1375,AL,Alabama,H,District 3,3,Called,2022-11-28T19:47:02.689000+00:00,282,282,100,100,190326,6059,Karen Lin,Veasey,Dem,False,47859,25.15
20221108AL1375,AL,Alabama,H,District 3,3,Called,2022-11-28T19:47:02.689000+00:00,282,282,100,100,190326,6281,Douglas,Bell,IP,False,3831,2.01
20221108AL1375,AL,Alabama,H,District 3,3,Called,2022-11-28T19:47:02.689000+00:00,282,282,100,100,190326,6257,Thomas,Casson,Lib,False,3034,1.59
20221108AL1376,AL,Alabama,H,District 5,5,Called,2022-11-28T19:47:05.085000+00:00,185,185,100,100,211948,6071,Dale,Strong,GOP,False,142435,67.2
20221108AL1376,AL,Alabama,H,District 5,5,Called,2022-11-28T19:47:05.085000+00:00,185,185,100,100,211948,6065,Kathy,Warner-Stanton,Dem,False,62740,29.6
20221108AL1376,AL,Alabama,H,District 5,5,Called,2022-11-28T19:47:05.085000+00:00,185,185,100,100,211948,6260,Phillip,Greer,Lib,False,6773,3.2
20221108AL1377,AL,Alabama,H,District 6,6,Called,2022-11-28T19:47:07.623000+00:00,164,164,100,100,182066,4781,Gary,Palmer,GOP,True,154233,84.71
20221108AL1377,AL,Alabama,H,District 6,6,Called,2022-11-28T19:47:07.623000+00:00,164,164,100,100,182066,6261,Andria,Chieffo,Lib,False,27833,15.29
20221108AL1378,AL,Alabama,H,District 7,7,Called,2022-11-28T19:47:14.378000+00:00,351,351,100,100,193861,6286,Terrycina,Sewell,Dem,True,123233,63.57
20221108AL1378,AL,Alabama,H,District 7,7,Called,2022-11-28T19:47:14.378000+00:00,351,351,100,100,193861,6074,Beatrice,Nichols,GOP,False,67416,34.78
20221108AL1378,AL,Alabama,H,District 7,7,Called,2022-11-28T19:47:14.378000+00:00,351,351,100,100,193861,6262,Gavin,Goodman,Lib,False,3212,1.66
20221108AR5104,AR,Arkansas,H,District 1,1,Called,2022-11-30T23:29:34.303000+00:00,787,787,100,100,208368,11569,Rick,Crawford,GOP,True,153770,73.8
20221108AR5104,AR,Arkansas,H,District 1,1,Called,2022-11-30T23:29:34.303000+00:00,787,787,100,100,208368,13963,Monte,Hodges,Dem,False,54598,26.2
20221108AR5105,AR,Arkansas,H,District 2,2,Called,2022-11-30T23:29:34.499000+00:00,407,411,99.03,100,246446,12197,French,Hill,GOP,True,147975,60.04
20221108AR5105,AR,Arkansas,H,District 2,2,Called,2022-11-30T23:29:34.499000+00:00,407,411,99.03,100,246446,13966,Quintessa,Hathaway,Dem,False,86887,35.26
20221108AR5105,AR,Arkansas,H,District 2,2,Called,2022-11-30T23:29:34.499000+00:00,407,411,99.03,100,246446,14275,Michael,White,Lib,False,11584,4.7
20221108AR5107,AR,Arkansas,H,District 4,4,Called,2022-11-30T23:29:34.548000+00:00,898,898,100,100,216696,12191,Bruce,Westerman,GOP,True,153850,71
20221108AR5107,AR,Arkansas,H,District 4,4,Called,2022-11-30T23:29:34.548000+00:00,898,898,100,100,216696,13970,John,White,Dem,False,56745,26.19
20221108AR5107,AR,Arkansas,H,District 4,4,Called,2022-11-30T23:29:34.548000+00:00,898,898,100,100,216696,14277,Gregory,Maxwell,Lib,False,6101,2.82
20221108AR6092,AR,Arkansas,H,District 3,3,Called,2022-11-30T23:29:34.209000+00:00,477,477,100,100,223588,11571,Steve,Womack,GOP,True,142401,63.69
20221108AR6092,AR,Arkansas,H,District 3,3,Called,2022-11-30T23:29:34.209000+00:00,477,477,100,100,223588,13968,Lauren,Mallett-Hays,Dem,False,73541,32.89
20221108AR6092,AR,Arkansas,H,District 3,3,Called,2022-11-30T23:29:34.209000+00:00,477,477,100,100,223588,14276,Michael,Kalagias,Lib,False,7646,3.42
20221108AZ3004,AZ,Arizona,H,District 1,1,Called,2022-12-05T18:31:14.758000+00:00,207,209,99.04,100,361477,10524,David,Schweikert,GOP,True,182336,50.44
20221108AZ3004,AZ,Arizona,H,District 1,1,Called,2022-12-05T18:31:14.758000+00:00,207,209,99.04,100,361477,10532,Jevin,Hodge,Dem,False,179141,49.56
20221108AZ3006,AZ,Arizona,H,District 2,2,Called,2022-12-05T18:31:16.789000+00:00,277,280,98.93,100,323320,10541,Eli,Crane,GOP,False,174169,53.87
20221108AZ3006,AZ,Arizona,H,District 2,2,Called,2022-12-05T18:31:16.789000+00:00,277,280,98.93,100,323320,10525,Tom,O'Halleran,Dem,True,149151,46.13
20221108AZ3008,AZ,Arizona,H,District 3,3,Called,2022-12-05T18:31:14.789000+00:00,131,132,99.24,100,141074,10526,Ruben,Gallego,Dem,True,108599,76.98
20221108AZ3008,AZ,Arizona,H,District 3,3,Called,2022-12-05T18:31:14.789000+00:00,131,132,99.24,100,141074,10535,Jeff,Zink,GOP,False,32475,23.02
20221108AZ3010,AZ,Arizona,H,District 4,4,Called,2022-12-05T18:31:14.617000+00:00,149,151,98.68,100,265462,10527,Greg,Stanton,Dem,True,148941,56.11
20221108AZ3010,AZ,Arizona,H,District 4,4,Called,2022-12-05T18:31:14.617000+00:00,149,151,98.68,100,265462,10544,Kelly,Cooper,GOP,False,116521,43.89
20221108AZ3012,AZ,Arizona,H,District 5,5,Called,2022-12-05T18:31:16.561000+00:00,149,151,98.68,100,321558,9689,Andy,Biggs,GOP,True,182464,56.74
