race_id,state_postal,state_name,description,category,summary,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,option_name,vote_count,vote_pct
20241105OH83057,OH,Ohio,Ohio Issue 1. Revises redistricting procedures for U.S. and state legislative offices.,Voting & Elections,This proposed amendment to Ohio's constitution would remove redistricting duties from elected officials and instead create a 15-member citizen commission to redistrict U.S. and state legislative offices based partly on the partisan breakdown of previous statewide elections. ,Called,2024-11-06T22:06:16.708000+00:00,8878,8878,100.0,99.0,5361722,2,Yes,2478017,46.22
20241105OK83202,OK,Oklahoma,Oklahoma Question 834. Prohibits noncitizens from voting.,Voting & Elections,"This proposed amendment to Oklahoma's constitution would state that only U.S. citizens can vote, repealing an existing provision stating all citizens can vote. ",Called,2024-11-06T06:42:38.246000+00:00,1984,1984,100.0,99.0,1494341,2,Yes,1206370,80.73
20241105OK83202,OK,Oklahoma,Oklahoma Question 834. Prohibits noncitizens from voting.,Voting & Elections,"This proposed amendment to Oklahoma's constitution would state that only U.S. citizens can vote, repealing an existing provision stating all citizens can vote. ",Called,2024-11-06T06:42:38.246000+00:00,1984,1984,100.0,99.0,1494341,3,No,287971,19.27
20241105OR83135,OR,Oregon,Oregon Measure 117. Authorizes ranked choice voting.,Voting & Elections,This ballot measure would require ranked choice voting in elections for federal offices and state executive offices and would also allow local governments to use ranked choice voting in elections.,Called,2024-11-07T04:02:34.548000+00:00,1012,1314,77.02,76.98,1749267,3,No,1034638,59.15
20241105OR83135,OR,Oregon,Oregon Measure 117. Authorizes ranked choice voting.,Voting & Elections,This ballot measure would require ranked choice voting in elections for federal offices and state executive offices and would also allow local governments to use ranked choice voting in elections.,Called,2024-11-07T04:02:34.548000+00:00,1012,1314,77.02,76.98,1749267,2,Yes,714629,40.85
20241105SC83204,SC,South Carolina,South Carolina Amendment 1. Prohibits noncitizens from voting.,Voting & Elections,"This proposed amendment to South Carolina's constitution would state that only U.S. citizens can vote, repealing an existing provision stating every citizen can vote.",Called,2024-11-06T22:35:37.897000+00:00,2267,2308,98.22,98.94,2301656,2,Yes,1978488,85.96
20241105SC83204,SC,South Carolina,South Carolina Amendment 1. Prohibits noncitizens from voting.,Voting & Elections,"This proposed amendment to South Carolina's constitution would state that only U.S. citizens can vote, repealing an existing provision stating every citizen can vote.",Called,2024-11-06T22:35:37.897000+00:00,2267,2308,98.22,98.94,2301656,3,No,323168,14.04
20241105SD83039,SD,South Dakota,South Dakota Amendment G. Creates a constitutional right to abortion.,Abortion,"This proposed amendment to South Dakota's constitution would create a right to abortion in the first trimester, allow regulations for a pregnant woman's health in the second trimester, and allow restrictions in the third trimester except to preserve the life or health of a pregnant woman.
",Called,2024-11-07T00:14:18.513000+00:00,680,691,98.41,99.0,426702,3,No,249980,58.58
20241105SD83039,SD,South Dakota,South Dakota Amendment G. Creates a constitutional right to abortion.,Abortion,"This proposed amendment to South Dakota's constitution would create a right to abortion in the first trimester, allow regulations for a pregnant woman's health in the second trimester, and allow restrictions in the third trimester except to preserve the life or health of a pregnant woman.
",Called,2024-11-07T00:14:18.513000+00:00,680,691,98.41,99.0,426702,2,Yes,176722,41.42
20241105SD83040,SD,South Dakota,South Dakota Amendment H. Requires open primaries.,Voting & Elections,"This proposed amendment to South Dakota's constitution would require open primaries in which candidates of all parties appear on the same ballot, with the top two vote recipients advancing to the general election.",Called,2024-11-07T00:14:18.606000+00:00,680,691,98.41,99.0,411419,3,No,269911,65.6
20241105SD83040,SD,South Dakota,South Dakota Amendment H. Requires open primaries.,Voting & Elections,"This proposed amendment to South Dakota's constitution would require open primaries in which candidates of all parties appear on the same ballot, with the top two vote recipients advancing to the general election.",Called,2024-11-07T00:14:18.606000+00:00,680,691,98.41,99.0,411419,2,Yes,141508,34.4
20241105SD83042,SD,South Dakota,South Dakota Measure 29. Legalizes recreational marijuana.,Drug Policy,This ballot measure would legalize the recreational use of marijuana for people age 21 and older. ,Called,2024-11-07T00:14:18.861000+00:00,680,691,98.41,99.0,426901,3,No,237089,55.54
20241105SD83042,SD,South Dakota,South Dakota Measure 29. Legalizes recreational marijuana.,Drug Policy,This ballot measure would legalize the recreational use of marijuana for people age 21 and older. ,Called,2024-11-07T00:14:18.861000+00:00,680,691,98.41,99.0,426901,2,Yes,189812,44.46
20241105WI83059,WI,Wisconsin,Wisconsin Question 1. Prohibits noncitizens from voting.,Voting & Elections,"This proposed amendment to Wisconsin's constitution would state that only U.S. citizens can vote, repealing an existing provision stating that every citizen can vote.",Called,2024-11-07T00:10:12.194000+00:00,3594,3594,100.0,99.0,3220245,2,Yes,2269071,70.46
20241105WI83059,WI,Wisconsin,Wisconsin Question 1. Prohibits noncitizens from voting.,Voting & Elections,"This proposed amendment to Wisconsin's constitution would state that only U.S. citizens can vote, repealing an existing provision stating that every citizen can vote.",Called,2024-11-07T00:10:12.194000+00:00,3594,3594,100.0,99.0,3220245,3,No,951174,29.54
