race_id,state_postal,state_name,office_id,seat_name,seat_num,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20181106AZ4021,AZ,Arizona,S,,,Unknown,2022-10-26T14:50:32.080000+00:00,1489,1489,100,100,0,9830,Kyrsten,Sinema,Dem,False,1191100,49.97
20181106AZ4021,AZ,Arizona,S,,,Unknown,2022-10-26T14:50:32.080000+00:00,1489,1489,100,100,0,9829,Martha,McSally,GOP,False,1135200,47.62
20181106AZ4021,AZ,Arizona,S,,,Unknown,2022-10-26T14:50:32.080000+00:00,1489,1489,100,100,0,10066,Angela,Green,Grn,False,57442,2.41
20181106CA8619,CA,California,S,,,Unknown,2022-10-26T14:50:58.210000+00:00,24312,24312,100,100,0,19128,Dianne,Feinstein,Dem,True,6019422,54.16
20181106CA8619,CA,California,S,,,Unknown,2022-10-26T14:50:58.210000+00:00,24312,24312,100,100,0,21176,Kevin,de Leon,Dem,False,5093942,45.84
20181106CT9145,CT,Connecticut,S,,,Unknown,2022-10-26T14:52:40.087000+00:00,715,715,100,100,0,18939,Chris,Murphy,Dem,True,825579,59.53
20181106CT9145,CT,Connecticut,S,,,Unknown,2022-10-26T14:52:40.087000+00:00,715,715,100,100,0,20979,Matthew,Corey,GOP,False,545717,39.35
20181106CT9145,CT,Connecticut,S,,,Unknown,2022-10-26T14:52:40.087000+00:00,715,715,100,100,0,21343,Richard,Lion,Lib,False,8838,0.64
20181106CT9145,CT,Connecticut,S,,,Unknown,2022-10-26T14:52:40.087000+00:00,715,715,100,100,0,21344,Jeff,Russell,Grn,False,6618,0.48
20181106DE8362,DE,Delaware,S,,,Unknown,2022-10-26T14:53:15.817000+00:00,435,435,100,100,0,10191,Tom,Carper,Dem,True,217385,59.95
20181106DE8362,DE,Delaware,S,,,Unknown,2022-10-26T14:53:15.817000+00:00,435,435,100,100,0,10778,Robert,Arlett,GOP,False,137127,37.82
20181106DE8362,DE,Delaware,S,,,Unknown,2022-10-26T14:53:15.817000+00:00,435,435,100,100,0,10729,Demitri,Theodoropoulos,Grn,False,4170,1.15
20181106DE8362,DE,Delaware,S,,,Unknown,2022-10-26T14:53:15.817000+00:00,435,435,100,100,0,10730,Nadine,Frost,Lib,False,3910,1.08
20181106FL10005,FL,Florida,S,,,Unknown,2022-10-26T14:53:47.057000+00:00,6111,6111,100,100,0,21687,Rick,Scott,GOP,False,4099505,50.06
20181106FL10005,FL,Florida,S,,,Unknown,2022-10-26T14:53:47.057000+00:00,6111,6111,100,100,0,18702,Bill,Nelson,Dem,True,4089472,49.94
20181106HI12771,HI,Hawaii,S,,,Unknown,2022-10-26T14:54:35.573000+00:00,249,249,100,100,0,17872,Mazie,Hirono,Dem,True,276316,71.15
20181106HI12771,HI,Hawaii,S,,,Unknown,2022-10-26T14:54:35.573000+00:00,249,249,100,100,0,19248,Ron,Curtis,GOP,False,112035,28.85
20181106IN15004,IN,Indiana,S,,,Unknown,2022-10-26T14:56:22.303000+00:00,5375,5375,100,100,0,21932,Mike,Braun,GOP,False,1158000,51.01
20181106IN15004,IN,Indiana,S,,,Unknown,2022-10-26T14:56:22.303000+00:00,5375,5375,100,100,0,20495,Joe,Donnelly,Dem,True,1023553,45.09
20181106IN15004,IN,Indiana,S,,,Unknown,2022-10-26T14:56:22.303000+00:00,5375,5375,100,100,0,21976,Lucy,Brenton,Lib,False,88552,3.9
20181106MA24012,MA,Massachusetts,S,,,Unknown,2022-10-26T14:58:51.717000+00:00,2173,2173,100,100,0,33104,Elizabeth,Warren,Dem,True,1634213,60.4
20181106MA24012,MA,Massachusetts,S,,,Unknown,2022-10-26T14:58:51.717000+00:00,2173,2173,100,100,0,34479,Geoff,Diehl,GOP,False,979507,36.2
20181106MA24012,MA,Massachusetts,S,,,Unknown,2022-10-26T14:58:51.717000+00:00,2173,2173,100,100,0,34498,Shiva,Ayyadurai,Ind,False,91732,3.39
20181106MD22452,MD,Maryland,S,,,Unknown,2022-10-26T14:59:53.700000+00:00,1991,1991,100,100,0,29374,Ben,Cardin,Dem,True,1491614,64.92
20181106MD22452,MD,Maryland,S,,,Unknown,2022-10-26T14:59:53.700000+00:00,1991,1991,100,100,0,30848,Tony,Campbell,GOP,False,697017,30.34
20181106MD22452,MD,Maryland,S,,,Unknown,2022-10-26T14:59:53.700000+00:00,1991,1991,100,100,0,31557,Neal,Simon,Una,False,85964,3.74
20181106MD22452,MD,Maryland,S,,,Unknown,2022-10-26T14:59:53.700000+00:00,1991,1991,100,100,0,31480,Arvin,Vohra,Lib,False,22943,1
20181106ME20978,ME,Maine,S,,,Unknown,2022-10-26T15:02:40.417000+00:00,573,573,100,100,0,29099,Angus,King,Ind,True,344810,54.32
20181106ME20978,ME,Maine,S,,,Unknown,2022-10-26T15:02:40.417000+00:00,573,573,100,100,0,29904,Eric,Brakey,GOP,False,223706,35.24
20181106ME20978,ME,Maine,S,,,Unknown,2022-10-26T15:02:40.417000+00:00,573,573,100,100,0,29902,Zak,Ringelstein,Dem,False,66304,10.44
20181106MI24453,MI,Michigan,S,,,Unknown,2022-10-26T15:04:28.590000+00:00,4808,4808,100,100,0,33752,Debbie,Stabenow,Dem,True,2214478,52.26
20181106MI24453,MI,Michigan,S,,,Unknown,2022-10-26T15:04:28.590000+00:00,4808,4808,100,100,0,35881,John,James,GOP,False,1938818,45.76
20181106MI24453,MI,Michigan,S,,,Unknown,2022-10-26T15:04:28.590000+00:00,4808,4808,100,100,0,36509,Marcia,Squier,Grn,False,40204,0.95
20181106MI24453,MI,Michigan,S,,,Unknown,2022-10-26T15:04:28.590000+00:00,4808,4808,100,100,0,36511,George,Huffman,UST,False,27251,0.64
20181106MI24453,MI,Michigan,S,,,Unknown,2022-10-26T15:04:28.590000+00:00,4808,4808,100,100,0,36510,John,Wilhelm,NLP,False,16502,0.39
20181106MN24004,MN,Minnesota,S,,,Unknown,2022-10-26T15:05:17.323000+00:00,4113,4113,100,100,0,31869,Amy,Klobuchar,Dem,True,1566174,60.33
20181106MN24004,MN,Minnesota,S,,,Unknown,2022-10-26T15:05:17.323000+00:00,4113,4113,100,100,0,33504,Jim,Newberger,GOP,False,940437,36.23
20181106MN24004,MN,Minnesota,S,,,Unknown,2022-10-26T15:05:17.323000+00:00,4113,4113,100,100,0,33874,Dennis,Schuller,LMN,False,66236,2.55
20181106MN24004,MN,Minnesota,S,,,Unknown,2022-10-26T15:05:17.323000+00:00,4113,4113,100,100,0,33873,Paula,Overby,Grn,False,23101,0.89
20181106MO27022,MO,Missouri,S,,,Unknown,2022-10-26T15:05:52.917000+00:00,3256,3256,100,100,0,9494,Josh,Hawley,GOP,False,1254927,51.38
20181106MO27022,MO,Missouri,S,,,Unknown,2022-10-26T15:05:52.917000+00:00,3256,3256,100,100,0,7440,Claire,McCaskill,Dem,True,1112935,45.57
20181106MO27022,MO,Missouri,S,,,Unknown,2022-10-26T15:05:52.917000+00:00,3256,3256,100,100,0,9965,Craig,O'Dear,Ind,False,34398,1.41
20181106MO27022,MO,Missouri,S,,,Unknown,2022-10-26T15:05:52.917000+00:00,3256,3256,100,100,0,9503,Japheth,Campbell,Lib,False,27316,1.12
20181106MO27022,MO,Missouri,S,,,Unknown,2022-10-26T15:05:52.917000+00:00,3256,3256,100,100,0,9504,Jo,Crain,Grn,False,12706,0.52
20181106MS25602,MS,Mississippi,S,,,Unknown,2022-10-26T15:06:37.113000+00:00,1797,1797,100,100,0,31065,Roger,Wicker,GOP,True,547619,58.49
20181106MS25602,MS,Mississippi,S,,,Unknown,2022-10-26T15:06:37.113000+00:00,1797,1797,100,100,0,32012,David,Baria,Dem,False,369567,39.47
20181106MS25602,MS,Mississippi,S,,,Unknown,2022-10-26T15:06:37.113000+00:00,1797,1797,100,100,0,32017,Danny,Bedwell,Lib,False,12981,1.39
20181106MS25602,MS,Mississippi,S,,,Unknown,2022-10-26T15:06:37.113000+00:00,1797,1797,100,100,0,32016,Shawn,O'Hara,RP,False,6048,0.65
20181106MT28089,MT,Montana,S,,,Unknown,2022-10-26T15:07:02.190000+00:00,669,669,100,100,0,33319,Jon,Tester,Dem,True,253876,50.33
20181106MT28089,MT,Montana,S,,,Unknown,2022-10-26T15:07:02.190000+00:00,669,669,100,100,0,35050,Matt,Rosendale,GOP,False,235963,46.78
20181106MT28089,MT,Montana,S,,,Unknown,2022-10-26T15:07:02.190000+00:00,669,669,100,100,0,35051,Rick,Breckenridge,Lib,False,14545,2.88
20181106ND35003,ND,North Dakota,S,,,Unknown,2022-10-26T15:07:30.920000+00:00,424,424,100,100,0,40770,Kevin,Cramer,GOP,False,179720,55.45
20181106ND35003,ND,North Dakota,S,,,Unknown,2022-10-26T15:07:30.920000+00:00,424,424,100,100,0,39836,Heidi,Heitkamp,Dem,True,144376,44.55
