race_id,state_postal,state_name,office_id,seat_name,seat_num,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20181106AK2015,AK,Alaska,H,District 1,1,Unknown,2022-10-26T14:49:46.883000+00:00,442,442,100,100,0,6024,Don,Young,GOP,True,149779,53.31
20181106AK2015,AK,Alaska,H,District 1,1,Unknown,2022-10-26T14:49:46.883000+00:00,442,442,100,100,0,6726,Alyse,Galvin,Udl,False,131199,46.69
20181106AL1005,AL,Alabama,H,District 1,1,Unknown,2022-10-26T14:49:53.973000+00:00,336,336,100,100,0,4519,Bradley,Byrne,GOP,True,153228,63.2
20181106AL1005,AL,Alabama,H,District 1,1,Unknown,2022-10-26T14:49:53.973000+00:00,336,336,100,100,0,5379,Robert,Kennedy,Dem,False,89226,36.8
20181106AL1011,AL,Alabama,H,District 4,4,Unknown,2022-10-26T14:49:57.433000+00:00,434,434,100,100,0,4357,Robert,Aderholt,GOP,True,184255,79.85
20181106AL1011,AL,Alabama,H,District 4,4,Unknown,2022-10-26T14:49:57.433000+00:00,434,434,100,100,0,5389,Lee,Auman,Dem,False,46492,20.15
20181106AL1374,AL,Alabama,H,District 2,2,Unknown,2022-10-26T14:49:54.607000+00:00,371,371,100,100,0,4385,Martha,Roby,GOP,True,138879,61.5
20181106AL1374,AL,Alabama,H,District 2,2,Unknown,2022-10-26T14:49:54.607000+00:00,371,371,100,100,0,5380,Tabitha,Isner,Dem,False,86931,38.5
20181106AL1375,AL,Alabama,H,District 3,3,Unknown,2022-10-26T14:49:56.080000+00:00,303,303,100,100,0,4356,Mike,Rogers,GOP,True,147770,63.76
20181106AL1375,AL,Alabama,H,District 3,3,Unknown,2022-10-26T14:49:56.080000+00:00,303,303,100,100,0,5388,Mallory,Hagan,Dem,False,83996,36.24
20181106AL1376,AL,Alabama,H,District 5,5,Unknown,2022-10-26T14:49:59.013000+00:00,207,207,100,100,0,4358,Mo,Brooks,GOP,True,159063,61.07
20181106AL1376,AL,Alabama,H,District 5,5,Unknown,2022-10-26T14:49:59.013000+00:00,207,207,100,100,0,5392,Peter,Joffrion,Dem,False,101388,38.93
20181106AL1377,AL,Alabama,H,District 6,6,Unknown,2022-10-26T14:49:59.540000+00:00,185,185,100,100,0,4781,Gary,Palmer,GOP,True,192542,69.21
20181106AL1377,AL,Alabama,H,District 6,6,Unknown,2022-10-26T14:49:59.540000+00:00,185,185,100,100,0,5394,Danner,Kline,Dem,False,85644,30.79
20181106AL1378,AL,Alabama,H,District 7,7,Unknown,2022-10-26T14:50:00.150000+00:00,422,422,100,100,0,4367,Terri,Sewell,Dem,True,185010,100
20181106AR5104,AR,Arkansas,H,District 1,1,Unknown,2022-10-26T14:50:13.010000+00:00,771,771,100,100,0,11569,Rick,Crawford,GOP,True,138757,68.95
20181106AR5104,AR,Arkansas,H,District 1,1,Unknown,2022-10-26T14:50:13.010000+00:00,771,771,100,100,0,13051,Chintan,Desai,Dem,False,57907,28.77
20181106AR5104,AR,Arkansas,H,District 1,1,Unknown,2022-10-26T14:50:13.010000+00:00,771,771,100,100,0,13277,Elvis,Presley,Lib,False,4581,2.28
20181106AR5105,AR,Arkansas,H,District 2,2,Unknown,2022-10-26T14:50:17.447000+00:00,391,391,100,100,0,12197,French,Hill,GOP,True,132125,52.13
20181106AR5105,AR,Arkansas,H,District 2,2,Unknown,2022-10-26T14:50:17.447000+00:00,391,391,100,100,0,13055,Clarke,Tucker,Dem,False,116135,45.82
20181106AR5105,AR,Arkansas,H,District 2,2,Unknown,2022-10-26T14:50:17.447000+00:00,391,391,100,100,0,13278,Joe,Swafford,Lib,False,5193,2.05
20181106AR5107,AR,Arkansas,H,District 4,4,Unknown,2022-10-26T14:50:20.337000+00:00,946,946,100,100,0,12191,Bruce,Westerman,GOP,True,136740,66.81
20181106AR5107,AR,Arkansas,H,District 4,4,Unknown,2022-10-26T14:50:20.337000+00:00,946,946,100,100,0,13065,Hayden,Shamel,Dem,False,63984,31.26
20181106AR5107,AR,Arkansas,H,District 4,4,Unknown,2022-10-26T14:50:20.337000+00:00,946,946,100,100,0,13280,Tom,Canada,Lib,False,3952,1.93
20181106AR6092,AR,Arkansas,H,District 3,3,Unknown,2022-10-26T14:50:18.627000+00:00,500,500,100,100,0,11571,Steve,Womack,GOP,True,148717,64.78
20181106AR6092,AR,Arkansas,H,District 3,3,Unknown,2022-10-26T14:50:18.627000+00:00,500,500,100,100,0,13060,Josh,Mahony,Dem,False,74952,32.65
20181106AR6092,AR,Arkansas,H,District 3,3,Unknown,2022-10-26T14:50:18.627000+00:00,500,500,100,100,0,13279,Michael,Kalagias,Lib,False,5899,2.57
20181106AZ3004,AZ,Arizona,H,District 1,1,Unknown,2022-10-26T14:50:27.840000+00:00,279,279,100,100,0,9535,Tom,O'Halleran,Dem,True,143240,53.84
20181106AZ3004,AZ,Arizona,H,District 1,1,Unknown,2022-10-26T14:50:27.840000+00:00,279,279,100,100,0,9834,Wendy,Rogers,GOP,False,122784,46.16
20181106AZ3006,AZ,Arizona,H,District 2,2,Unknown,2022-10-26T14:50:29.043000+00:00,195,195,100,100,0,9840,Ann,Kirkpatrick,Dem,False,161000,54.75
20181106AZ3006,AZ,Arizona,H,District 2,2,Unknown,2022-10-26T14:50:29.043000+00:00,195,195,100,100,0,9837,Lea,Marquez Peterson,GOP,False,133083,45.25
20181106AZ3008,AZ,Arizona,H,District 3,3,Unknown,2022-10-26T14:50:29.320000+00:00,178,178,100,100,0,8799,Raul,Grijalva,Dem,True,114650,63.87
20181106AZ3008,AZ,Arizona,H,District 3,3,Unknown,2022-10-26T14:50:29.320000+00:00,178,178,100,100,0,9849,Nick,Pierson,GOP,False,64868,36.13
20181106AZ3010,AZ,Arizona,H,District 4,4,Unknown,2022-10-26T14:50:29.947000+00:00,162,162,100,100,0,8801,Paul,Gosar,GOP,True,188842,68.17
20181106AZ3010,AZ,Arizona,H,District 4,4,Unknown,2022-10-26T14:50:29.947000+00:00,162,162,100,100,0,9851,David,Brill,Dem,False,84521,30.51
20181106AZ3010,AZ,Arizona,H,District 4,4,Unknown,2022-10-26T14:50:29.947000+00:00,162,162,100,100,0,10065,Haryaksha,Knauer,Grn,False,3672,1.33
20181106AZ3012,AZ,Arizona,H,District 5,5,Unknown,2022-10-26T14:50:31.037000+00:00,128,128,100,100,0,9689,Andy,Biggs,GOP,True,186037,59.42
20181106AZ3012,AZ,Arizona,H,District 5,5,Unknown,2022-10-26T14:50:31.037000+00:00,128,128,100,100,0,9852,Joan,Greene,Dem,False,127027,40.58
20181106AZ3544,AZ,Arizona,H,District 6,6,Unknown,2022-10-26T14:50:31.213000+00:00,157,157,100,100,0,8809,David,Schweikert,GOP,True,173140,55.19
20181106AZ3544,AZ,Arizona,H,District 6,6,Unknown,2022-10-26T14:50:31.213000+00:00,157,157,100,100,0,9855,Anita,Malik,Dem,False,140559,44.81
20181106AZ3920,AZ,Arizona,H,District 7,7,Unknown,2022-10-26T14:50:31.410000+00:00,107,107,100,100,0,9190,Ruben,Gallego,Dem,True,113044,85.8
20181106AZ3920,AZ,Arizona,H,District 7,7,Unknown,2022-10-26T14:50:31.410000+00:00,107,107,100,100,0,10067,Gary,Swing,Grn,False,18706,14.2
20181106AZ3924,AZ,Arizona,H,District 8,8,Unknown,2022-10-26T14:50:31.623000+00:00,143,143,100,100,0,9702,Debbie,Lesko,GOP,True,168835,55.46
20181106AZ3924,AZ,Arizona,H,District 8,8,Unknown,2022-10-26T14:50:31.623000+00:00,143,143,100,100,0,9696,Hiral,Tipirneni,Dem,False,135569,44.54
20181106AZ4173,AZ,Arizona,H,District 9,9,Unknown,2022-10-26T14:50:31.827000+00:00,140,140,100,100,0,9863,Greg,Stanton,Dem,False,159583,61.09
20181106AZ4173,AZ,Arizona,H,District 9,9,Unknown,2022-10-26T14:50:31.827000+00:00,140,140,100,100,0,9864,Steve,Ferrara,GOP,False,101662,38.91
20181106CA5692,CA,California,H,District 2,2,Unknown,2022-10-26T14:50:41.127000+00:00,873,873,100,100,0,18655,Jared,Huffman,Dem,True,243081,77.01
20181106CA5692,CA,California,H,District 2,2,Unknown,2022-10-26T14:50:41.127000+00:00,873,873,100,100,0,21221,Dale,Mensing,GOP,False,72576,22.99
20181106CA5693,CA,California,H,District 3,3,Unknown,2022-10-26T14:50:41.750000+00:00,470,470,100,100,0,18670,John,Garamendi,Dem,True,134875,58.07
20181106CA5693,CA,California,H,District 3,3,Unknown,2022-10-26T14:50:41.750000+00:00,470,470,100,100,0,21222,Charlie,Schaupp,GOP,False,97376,41.93
20181106CA5694,CA,California,H,District 4,4,Unknown,2022-10-26T14:50:42.607000+00:00,643,643,100,100,0,18440,Tom,McClintock,GOP,True,184401,54.13
20181106CA5694,CA,California,H,District 4,4,Unknown,2022-10-26T14:50:42.607000+00:00,643,643,100,100,0,21227,Jessica,Morse,Dem,False,156253,45.87
20181106CA5695,CA,California,H,District 5,5,Unknown,2022-10-26T14:50:43.763000+00:00,664,664,100,100,0,18674,Mike,Thompson,Dem,True,205860,78.87
20181106CA5695,CA,California,H,District 5,5,Unknown,2022-10-26T14:50:43.763000+00:00,664,664,100,100,0,21795,Anthony,Mills,NPP,False,55158,21.13
20181106CA5696,CA,California,H,District 6,6,Unknown,2022-10-26T14:50:44.393000+00:00,264,264,100,100,0,18677,Doris,Matsui,Dem,True,162411,80.43
20181106CA5696,CA,California,H,District 6,6,Unknown,2022-10-26T14:50:44.393000+00:00,264,264,100,100,0,21232,Jrmar,Jefferson,Dem,False,39528,19.57
20181106CA5697,CA,California,H,District 7,7,Unknown,2022-10-26T14:50:44.717000+00:00,292,292,100,100,0,18528,Ami,Bera,Dem,True,155016,55.04
20181106CA5697,CA,California,H,District 7,7,Unknown,2022-10-26T14:50:44.717000+00:00,292,292,100,100,0,21235,Andrew,Grant,GOP,False,126601,44.96
20181106CA5698,CA,California,H,District 8,8,Unknown,2022-10-26T14:50:44.927000+00:00,1298,1298,100,100,0,18868,Paul,Cook,GOP,True,102415,59.97
20181106CA5698,CA,California,H,District 8,8,Unknown,2022-10-26T14:50:44.927000+00:00,1298,1298,100,100,0,21796,Tim,Donnelly,GOP,False,68370,40.03
20181106CA5699,CA,California,H,District 9,9,Unknown,2022-10-26T14:50:45.370000+00:00,490,490,100,100,0,18880,Jerry,McNerney,Dem,True,113414,56.49
20181106CA5699,CA,California,H,District 9,9,Unknown,2022-10-26T14:50:45.370000+00:00,490,490,100,100,0,21242,Marla,Livengood,GOP,False,87349,43.51
20181106CA5701,CA,California,H,District 11,11,Unknown,2022-10-26T14:50:46.140000+00:00,491,491,100,100,0,19774,Mark,DeSaulnier,Dem,True,204369,74.13
20181106CA5701,CA,California,H,District 11,11,Unknown,2022-10-26T14:50:46.140000+00:00,491,491,100,100,0,21252,John,Fitzgerald,GOP,False,71312,25.87
20181106CA5702,CA,California,H,District 12,12,Unknown,2022-10-26T14:50:46.317000+00:00,529,529,100,100,0,18893,Nancy,Pelosi,Dem,True,275292,86.82
20181106CA5702,CA,California,H,District 12,12,Unknown,2022-10-26T14:50:46.317000+00:00,529,529,100,100,0,21798,Lisa,Remmer,GOP,False,41780,13.18
20181106CA5703,CA,California,H,District 13,13,Unknown,2022-10-26T14:50:46.500000+00:00,512,512,100,100,0,18681,Barbara,Lee,Dem,True,260580,88.38
20181106CA5703,CA,California,H,District 13,13,Unknown,2022-10-26T14:50:46.500000+00:00,512,512,100,100,0,21778,Laura,Wells,Grn,False,34257,11.62
20181106CA5704,CA,California,H,District 14,14,Unknown,2022-10-26T14:50:46.790000+00:00,466,466,100,100,0,18684,Jackie,Speier,Dem,True,211384,79.22
20181106CA5704,CA,California,H,District 14,14,Unknown,2022-10-26T14:50:46.790000+00:00,466,466,100,100,0,21261,Cristina,Osmena,GOP,False,55439,20.78
20181106CA5705,CA,California,H,District 15,15,Unknown,2022-10-26T14:50:47.060000+00:00,581,581,100,100,0,18900,Eric,Swalwell,Dem,True,177989,72.97
20181106CA5705,CA,California,H,District 15,15,Unknown,2022-10-26T14:50:47.060000+00:00,581,581,100,100,0,21262,Rudy,Peters,GOP,False,65940,27.03
20181106CA5706,CA,California,H,District 16,16,Unknown,2022-10-26T14:50:47.350000+00:00,548,548,100,100,0,18902,Jim,Costa,Dem,True,82266,57.55
20181106CA5706,CA,California,H,District 16,16,Unknown,2022-10-26T14:50:47.350000+00:00,548,548,100,100,0,21264,Elizabeth,Heng,GOP,False,60693,42.45
20181106CA5707,CA,California,H,District 17,17,Unknown,2022-10-26T14:50:47.710000+00:00,349,349,100,100,0,20597,Ro,Khanna,Dem,True,159105,75.35
20181106CA5707,CA,California,H,District 17,17,Unknown,2022-10-26T14:50:47.710000+00:00,349,349,100,100,0,21265,Ron,Cohen,GOP,False,52057,24.65
20181106CA5708,CA,California,H,District 18,18,Unknown,2022-10-26T14:50:47.970000+00:00,605,605,100,100,0,18731,Anna,Eshoo,Dem,True,225142,74.49
20181106CA5708,CA,California,H,District 18,18,Unknown,2022-10-26T14:50:47.970000+00:00,605,605,100,100,0,21270,Christine,Russell,GOP,False,77096,25.51
20181106CA5709,CA,California,H,District 19,19,Unknown,2022-10-26T14:50:48.330000+00:00,457,457,100,100,0,18735,Zoe,Lofgren,Dem,True,162496,73.75
20181106CA5709,CA,California,H,District 19,19,Unknown,2022-10-26T14:50:48.330000+00:00,457,457,100,100,0,21779,Justin,Aguilera,GOP,False,57823,26.25
20181106CA5710,CA,California,H,District 20,20,Unknown,2022-10-26T14:50:48.517000+00:00,402,402,100,100,0,20807,Jimmy,Panetta,Dem,True,183677,81.37
20181106CA5710,CA,California,H,District 20,20,Unknown,2022-10-26T14:50:48.517000+00:00,402,402,100,100,0,21272,Ronald,Kabat,NPP,False,42044,18.63
20181106CA5711,CA,California,H,District 21,21,Unknown,2022-10-26T14:50:49.050000+00:00,520,520,100,100,0,21271,TJ,Cox,Dem,False,57239,50.38
20181106CA5711,CA,California,H,District 21,21,Unknown,2022-10-26T14:50:49.050000+00:00,520,520,100,100,0,18545,David,Valadao,GOP,True,56377,49.62
20181106CA5712,CA,California,H,District 22,22,Unknown,2022-10-26T14:50:49.563000+00:00,398,398,100,100,0,18543,Devin,Nunes,GOP,True,117243,52.72
20181106CA5712,CA,California,H,District 22,22,Unknown,2022-10-26T14:50:49.563000+00:00,398,398,100,100,0,21412,Andrew,Janz,Dem,False,105136,47.28
20181106CA5713,CA,California,H,District 23,23,Unknown,2022-10-26T14:50:49.903000+00:00,569,569,100,100,0,18548,Kevin,McCarthy,GOP,True,131113,63.72
20181106CA5713,CA,California,H,District 23,23,Unknown,2022-10-26T14:50:49.903000+00:00,569,569,100,100,0,21799,Tatiana,Matta,Dem,False,74661,36.28
20181106CA5714,CA,California,H,District 24,24,Unknown,2022-10-26T14:50:50.303000+00:00,451,451,100,100,0,20609,Salud,Carbajal,Dem,True,166550,58.56
20181106CA5714,CA,California,H,District 24,24,Unknown,2022-10-26T14:50:50.303000+00:00,451,451,100,100,0,21458,Justin,Fareed,GOP,False,117881,41.44
20181106CA5715,CA,California,H,District 25,25,Unknown,2022-10-26T14:50:50.723000+00:00,411,411,100,100,0,21800,Katie,Hill,Dem,False,133209,54.37
20181106CA5715,CA,California,H,District 25,25,Unknown,2022-10-26T14:50:50.723000+00:00,411,411,100,100,0,19819,Steve,Knight,GOP,True,111813,45.63
20181106CA5716,CA,California,H,District 26,26,Unknown,2022-10-26T14:50:51.040000+00:00,654,654,100,100,0,18686,Julia,Brownley,Dem,True,158216,61.94
20181106CA5716,CA,California,H,District 26,26,Unknown,2022-10-26T14:50:51.040000+00:00,654,654,100,100,0,21466,Antonio,Sabato,GOP,False,97210,38.06
20181106CA5717,CA,California,H,District 27,27,Unknown,2022-10-26T14:50:51.367000+00:00,372,372,100,100,0,18576,Judy,Chu,Dem,True,160504,79.21
20181106CA5717,CA,California,H,District 27,27,Unknown,2022-10-26T14:50:51.367000+00:00,372,372,100,100,0,21467,Bryan,Witt,Dem,False,42132,20.79
20181106CA5718,CA,California,H,District 28,28,Unknown,2022-10-26T14:50:51.750000+00:00,333,333,100,100,0,18580,Adam,Schiff,Dem,True,196662,78.37
20181106CA5718,CA,California,H,District 28,28,Unknown,2022-10-26T14:50:51.750000+00:00,333,333,100,100,0,21469,Johnny,Nalbandian,GOP,False,54272,21.63
20181106CA5719,CA,California,H,District 29,29,Unknown,2022-10-26T14:50:51.943000+00:00,238,238,100,100,0,18588,Tony,Cardenas,Dem,True,124697,80.61
20181106CA5719,CA,California,H,District 29,29,Unknown,2022-10-26T14:50:51.943000+00:00,238,238,100,100,0,21717,Benny,Bernal,GOP,False,29995,19.39
20181106CA5720,CA,California,H,District 30,30,Unknown,2022-10-26T14:50:52.127000+00:00,317,317,100,100,0,18693,Brad,Sherman,Dem,True,191573,73.4
20181106CA5720,CA,California,H,District 30,30,Unknown,2022-10-26T14:50:52.127000+00:00,317,317,100,100,0,21476,Mark,Reed,GOP,False,69420,26.6
