race_id,state_postal,state_name,office_id,seat_name,seat_num,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20201103AK3079,AK,Alaska,S,,,Unknown,2020-12-01T01:26:11.303000+00:00,442,442,100,99,0,6373,Dan,Sullivan,GOP,True,191112,53.99
20201103AK3079,AK,Alaska,S,,,Unknown,2020-12-01T01:26:11.303000+00:00,442,442,100,99,0,6982,Al,Gross,Dem,False,146068,41.26
20201103AK3079,AK,Alaska,S,,,Unknown,2020-12-01T01:26:11.303000+00:00,442,442,100,99,0,7079,John Wayne,Howe,AKI,False,16806,4.75
20201103AL1755,AL,Alabama,S,,,Unknown,2020-11-23T21:10:14.877000+00:00,2281,2281,100,100,0,5848,Tommy,Tuberville,GOP,False,1392076,60.2
20201103AL1755,AL,Alabama,S,,,Unknown,2020-11-23T21:10:14.877000+00:00,2281,2281,100,100,0,5789,Doug,Jones,Dem,True,920478,39.8
20201103AR6345,AR,Arkansas,S,,,Unknown,2020-11-27T18:53:56.110000+00:00,2575,2575,100,98,0,12493,Tom,Cotton,GOP,True,793871,66.53
20201103AR6345,AR,Arkansas,S,,,Unknown,2020-11-27T18:53:56.110000+00:00,2575,2575,100,98,0,13489,Ricky,Harrington,Lib,False,399390,33.47
20201103AZ3002,AZ,Arizona,S,Unexpired Term,,Unknown,2020-11-30T22:46:56.257000+00:00,1489,1489,100,99,0,10393,Mark,Kelly,Dem,False,1716467,51.17
20201103AZ3002,AZ,Arizona,S,Unexpired Term,,Unknown,2020-11-30T22:46:56.257000+00:00,1489,1489,100,99,0,10394,Martha,McSally,GOP,True,1637661,48.83
20201103CO7168,CO,Colorado,S,,,Unknown,2020-12-04T19:44:23.523000+00:00,3276,3276,100,100,0,13474,John,Hickenlooper,Dem,False,1731114,53.5
20201103CO7168,CO,Colorado,S,,,Unknown,2020-12-04T19:44:23.523000+00:00,3276,3276,100,100,0,12203,Cory,Gardner,GOP,True,1429492,44.18
20201103CO7168,CO,Colorado,S,,,Unknown,2020-12-04T19:44:23.523000+00:00,3276,3276,100,100,0,13477,Raymon,Doane,Lib,False,56262,1.74
20201103CO7168,CO,Colorado,S,,,Unknown,2020-12-04T19:44:23.523000+00:00,3276,3276,100,100,0,13679,Daniel,Doyle,AVP,False,9820,0.3
20201103CO7168,CO,Colorado,S,,,Unknown,2020-12-04T19:44:23.523000+00:00,3276,3276,100,100,0,13680,Stephan,Evans,Uty,False,8971,0.28
20201103DE8362,DE,Delaware,S,,,Unknown,2020-11-17T17:10:55.047000+00:00,435,435,100,100,0,10849,Christopher,Coons,Dem,True,291804,59.44
20201103DE8362,DE,Delaware,S,,,Unknown,2020-11-17T17:10:55.047000+00:00,435,435,100,100,0,10850,Lauren,Witzke,GOP,False,186054,37.9
20201103DE8362,DE,Delaware,S,,,Unknown,2020-11-17T17:10:55.047000+00:00,435,435,100,100,0,10802,Mark,Turley,IPD,False,7833,1.6
20201103DE8362,DE,Delaware,S,,,Unknown,2020-11-17T17:10:55.047000+00:00,435,435,100,100,0,10803,Nadine,Frost,Lib,False,5244,1.07
20201103GA12301,GA,Georgia,S,,,Unknown,2020-12-07T20:18:36.970000+00:00,2656,2656,100,99,0,19900,David,Perdue,GOP,True,2462617,49.73
20201103GA12301,GA,Georgia,S,,,Unknown,2020-12-07T20:18:36.970000+00:00,2656,2656,100,99,0,21798,Jon,Ossoff,Dem,False,2374519,47.95
20201103GA12301,GA,Georgia,S,,,Unknown,2020-12-07T20:18:36.970000+00:00,2656,2656,100,99,0,22170,Shane,Hazel,Lib,False,115039,2.32
