race_id,state_postal,state_name,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,1036,Joe,Biden,Dem,False,81282890,51.38
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,8639,Donald,Trump,GOP,True,74223390,46.91
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,67957,Jo,Jorgensen,Lib,False,1865873,1.18
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,32916,Howie,Hawkins,Grn,False,399126,0.25
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,64542,Roque,De La Fuente,ALP,False,88175,0.06
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,7623,Gloria,La Riva,PSL,False,84079,0.05
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,69343,Kanye,West,Ind,False,66365,0.04
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,66288,Don,Blankenship,CST,False,59846,0.04
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,69341,Brock,Pierce,PEC,False,49558,0.03
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,66553,Brian,Carroll,ASP,False,23669,0.01
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,65352,Alyson,Kennedy,SWP,False,6791,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,59790,Bill,Hammons,Uty,False,6647,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,66954,Jerome,Segal,BdR,False,5949,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,67959,Dario,Hunter,Prg,False,5367,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,69342,Jade,Simmons,Oth,False,5280,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,67945,Phil,Collins,Ind,False,4834,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,24660,Joe,McHugh,Una,False,2843,0
20201103US0,US,United States,Unknown,2021-04-29T18:43:22.563000+00:00,170220,170228,100,0,0,26932,Jesse,Ventura,Grn,False,2673,0
